X1,X2,X3,X4,X5,X6,X7,X8,Y
-15.9920,10.7114,15.9539,12.7623,12.7623,12.7623,12.7623,12.7623,-2010.1509
43.5695,12.2842,14.3054,1.8699,1.8699,1.8699,1.8699,1.8699,-2191.8411
-7.5009,2.6873,16.8685,11.0666,11.0666,11.0666,11.0666,11.0666,-13302.5288
37.3088,1.8541,10.9695,24.9058,24.9058,24.9058,24.9058,24.9058,-34998.3425
17.6688,7.6925,13.4673,24.5143,24.5143,24.5143,24.5143,24.5143,-8178.0057
-15.4722,4.4836,9.6859,1.0874,1.0874,1.0874,1.0874,1.0874,-1946.3171
46.8368,10.9367,5.1459,6.6452,6.6452,6.6452,6.6452,6.6452,-16031.8180
-3.4658,9.0639,6.6761,21.4735,21.4735,21.4735,21.4735,21.4735,-1195.2771
40.0348,12.6487,15.3041,-8.5898,-8.5898,-8.5898,-8.5898,-8.5898,13861.4371
-9.0145,4.0575,1.8952,4.7352,4.7352,4.7352,4.7352,4.7352,156.7791
39.6299,6.8294,10.4637,1.9704,1.9704,1.9704,1.9704,1.9704,-7473.4289
-20.0608,7.0149,6.9597,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-2231.6970
15.3364,3.8701,7.1871,24.7856,24.7856,24.7856,24.7856,24.7856,-7141.9102
33.6304,8.0811,15.1531,15.1413,15.1413,15.1413,15.1413,15.1413,-22447.2789
45.3705,6.3194,14.6612,2.3836,2.3836,2.3836,2.3836,2.3836,-8747.9346
43.5534,6.3607,10.5815,18.6738,18.6738,18.6738,18.6738,18.6738,-40866.5132
37.1934,5.3528,5.3667,6.1176,6.1176,6.1176,6.1176,6.1176,-11737.8339
42.0616,1.2032,8.6073,20.2945,20.2945,20.2945,20.2945,20.2945,-37525.9396
-6.8554,7.2651,7.5327,-2.1439,-2.1439,-2.1439,-2.1439,-2.1439,-2111.7980
-0.8229,5.0230,6.6579,-3.7268,-3.7268,-3.7268,-3.7268,-3.7268,-1513.4531
-0.4832,1.0158,2.6446,-2.8504,-2.8504,-2.8504,-2.8504,-2.8504,-1262.4370
5.7708,4.6953,9.6898,7.9238,7.9238,7.9238,7.9238,7.9238,-2174.6569
6.9258,4.3435,5.8293,-1.2214,-1.2214,-1.2214,-1.2214,-1.2214,3.2558
17.6634,5.7214,11.5729,-6.5566,-6.5566,-6.5566,-6.5566,-6.5566,-3966.0498
-9.6485,2.5822,6.1073,24.8012,24.8012,24.8012,24.8012,24.8012,-1966.8133
28.0785,7.0922,7.8986,21.3160,21.3160,21.3160,21.3160,21.3160,-17829.4968
-9.1028,9.3093,1.8378,11.4955,11.4955,11.4955,11.4955,11.4955,-1629.9156
1.0319,8.5622,16.8806,20.9871,20.9871,20.9871,20.9871,20.9871,-899.3642
14.7375,10.6451,9.1218,22.6121,22.6121,22.6121,22.6121,22.6121,-8183.5655
35.5473,6.4241,1.3878,13.0160,13.0160,13.0160,13.0160,13.0160,-17674.7603
31.5023,7.2291,9.6597,7.1912,7.1912,7.1912,7.1912,7.1912,-12999.9955
24.8329,10.7248,14.9257,20.6341,20.6341,20.6341,20.6341,20.6341,-18370.2459
-9.9401,6.1324,13.3608,9.0085,9.0085,9.0085,9.0085,9.0085,-4676.9136
17.8402,9.4192,12.2145,-7.3084,-7.3084,-7.3084,-7.3084,-7.3084,-1589.2524
-14.7913,6.2152,3.2314,1.5737,1.5737,1.5737,1.5737,1.5737,-2374.2451
5.7928,6.0128,11.5238,4.4991,4.4991,4.4991,4.4991,4.4991,-8585.7083
8.3597,10.1225,13.2608,22.6087,22.6087,22.6087,22.6087,22.6087,-6242.7961
-18.1734,3.0980,10.1587,12.3899,12.3899,12.3899,12.3899,12.3899,-8418.4989
-1.5468,5.0630,15.2840,20.3853,20.3853,20.3853,20.3853,20.3853,-2438.3094
46.8511,3.6901,5.4318,16.0309,16.0309,16.0309,16.0309,16.0309,-35824.6285
46.7079,5.3093,4.8743,-0.5351,-0.5351,-0.5351,-0.5351,-0.5351,-610.7551
4.0152,3.7645,14.9131,14.5922,14.5922,14.5922,14.5922,14.5922,-13946.1270
-17.9399,7.9529,11.0064,-4.7739,-4.7739,-4.7739,-4.7739,-4.7739,-5380.5816
-8.2843,10.5780,1.0232,3.1014,3.1014,3.1014,3.1014,3.1014,-355.4289
6.8475,10.4394,6.6501,17.8254,17.8254,17.8254,17.8254,17.8254,419.9354
46.2924,5.3740,14.7257,10.6414,10.6414,10.6414,10.6414,10.6414,-30271.9715
-10.9749,12.8651,1.4371,18.5403,18.5403,18.5403,18.5403,18.5403,-1999.4959
33.2096,8.1263,1.0520,-2.5760,-2.5760,-2.5760,-2.5760,-2.5760,2655.5866
-13.2835,5.7928,5.5001,15.7407,15.7407,15.7407,15.7407,15.7407,-4007.2949
48.6693,11.0265,15.6240,-4.5140,-4.5140,-4.5140,-4.5140,-4.5140,11955.8376
6.0948,9.7585,15.4236,8.1763,8.1763,8.1763,8.1763,8.1763,-6273.5297
34.0417,9.9913,9.3002,4.0408,4.0408,4.0408,4.0408,4.0408,-3291.0317
3.3240,3.3537,9.8518,8.5896,8.5896,8.5896,8.5896,8.5896,-1788.4475
23.5645,6.6199,6.3121,-6.9853,-6.9853,-6.9853,-6.9853,-6.9853,2141.4741
-7.3669,11.3419,4.8998,1.3654,1.3654,1.3654,1.3654,1.3654,1500.0573
-10.6325,7.0485,14.0435,12.6754,12.6754,12.6754,12.6754,12.6754,-9537.8391
45.6026,9.2014,2.7007,8.6656,8.6656,8.6656,8.6656,8.6656,-18278.4519
44.1530,8.0552,8.7977,8.3119,8.3119,8.3119,8.3119,8.3119,-20003.2862
42.0103,11.1083,11.1504,6.9007,6.9007,6.9007,6.9007,6.9007,-13985.6702
23.4058,4.4147,2.6589,22.9237,22.9237,22.9237,22.9237,22.9237,-13815.0436
36.3870,7.9057,9.3137,22.5791,22.5791,22.5791,22.5791,22.5791,-29648.3417
-16.0984,2.4788,10.2403,1.3254,1.3254,1.3254,1.3254,1.3254,-4281.8578
2.7700,9.2825,12.8799,1.0201,1.0201,1.0201,1.0201,1.0201,-5091.2572
1.2729,9.7836,4.7574,8.5312,8.5312,8.5312,8.5312,8.5312,-618.9744
24.1308,1.5140,5.6932,-8.4626,-8.4626,-8.4626,-8.4626,-8.4626,4403.0175
4.2730,9.1095,10.1123,-0.7888,-0.7888,-0.7888,-0.7888,-0.7888,-6929.2849
-10.4560,5.9763,16.7300,-3.4579,-3.4579,-3.4579,-3.4579,-3.4579,-7813.9324
21.3492,2.4892,4.4799,-3.7346,-3.7346,-3.7346,-3.7346,-3.7346,1534.3321
36.8213,6.0389,16.7745,11.6247,11.6247,11.6247,11.6247,11.6247,-28653.9850
6.1308,3.3308,12.4295,2.2210,2.2210,2.2210,2.2210,2.2210,-1201.4746
-11.6089,5.9867,14.2173,-5.6669,-5.6669,-5.6669,-5.6669,-5.6669,-11625.5793
-7.0351,5.6121,2.4343,20.8402,20.8402,20.8402,20.8402,20.8402,-1078.8712
-4.1387,9.8607,5.8067,20.3435,20.3435,20.3435,20.3435,20.3435,-1041.7594
0.2927,10.2906,1.9238,19.9111,19.9111,19.9111,19.9111,19.9111,-1063.0186
24.6385,8.2843,6.9448,2.4576,2.4576,2.4576,2.4576,2.4576,-4533.2389
21.6671,1.2722,16.7006,-9.8916,-9.8916,-9.8916,-9.8916,-9.8916,2509.1815
28.4217,12.1723,2.6844,-8.0505,-8.0505,-8.0505,-8.0505,-8.0505,6451.1520
4.7376,9.2348,9.9980,-1.7862,-1.7862,-1.7862,-1.7862,-1.7862,-4930.7352
37.5038,1.4103,1.0971,-3.8611,-3.8611,-3.8611,-3.8611,-3.8611,5075.5021
-6.5098,10.8260,12.4029,20.3375,20.3375,20.3375,20.3375,20.3375,-3726.8779
12.3019,3.4032,4.1551,24.4953,24.4953,24.4953,24.4953,24.4953,-6907.3052
35.8666,7.9507,3.0734,18.2169,18.2169,18.2169,18.2169,18.2169,-22707.0878
-8.2087,6.5996,6.3923,15.0044,15.0044,15.0044,15.0044,15.0044,-2320.6710
-13.1997,6.0381,13.3367,9.7791,9.7791,9.7791,9.7791,9.7791,-7234.3013
41.7416,11.6766,2.7058,16.4866,16.4866,16.4866,16.4866,16.4866,-29736.1136
3.3480,6.2483,4.6774,23.0402,23.0402,23.0402,23.0402,23.0402,-1840.9550
27.5548,1.9041,1.1354,10.2498,10.2498,10.2498,10.2498,10.2498,-7419.2624
-19.2002,12.3597,16.4946,-6.2793,-6.2793,-6.2793,-6.2793,-6.2793,-5582.6126
27.9933,12.0464,10.4743,-5.9372,-5.9372,-5.9372,-5.9372,-5.9372,-2555.5945
1.4432,9.2132,12.5184,9.6029,9.6029,9.6029,9.6029,9.6029,-2443.2373
-17.0424,6.6147,11.4221,0.3383,0.3383,0.3383,0.3383,0.3383,-3581.8298
22.2967,2.1143,3.3098,21.6792,21.6792,21.6792,21.6792,21.6792,-10181.6179
-3.9029,10.4890,10.5190,10.6308,10.6308,10.6308,10.6308,10.6308,455.8553
6.4633,1.9057,3.1026,13.0302,13.0302,13.0302,13.0302,13.0302,-1370.3372
-15.2788,1.8232,7.4198,-11.7846,-11.7846,-11.7846,-11.7846,-11.7846,1387.9737
-10.5514,7.4486,10.1034,6.4574,6.4574,6.4574,6.4574,6.4574,-4134.8186
0.1564,2.9215,9.9421,3.9531,3.9531,3.9531,3.9531,3.9531,-513.5902
-14.6271,1.0928,2.9052,14.1173,14.1173,14.1173,14.1173,14.1173,-3947.2228
43.6687,6.0774,1.5510,2.1576,2.1576,2.1576,2.1576,2.1576,-3581.5216
-20.5707,2.6466,13.7717,24.1333,24.1333,24.1333,24.1333,24.1333,-17938.0232
13.3541,2.9262,12.6148,12.7975,12.7975,12.7975,12.7975,12.7975,-7519.2933
-12.2494,1.9229,2.3091,12.4170,12.4170,12.4170,12.4170,12.4170,-1970.4396
0.8452,3.4611,3.0386,22.0156,22.0156,22.0156,22.0156,22.0156,-941.1406
44.7502,9.5858,15.2813,24.8226,24.8226,24.8226,24.8226,24.8226,-62957.1349
-9.5197,10.7071,13.3061,-4.6806,-4.6806,-4.6806,-4.6806,-4.6806,-8387.2855
47.5741,6.4304,16.9386,17.9897,17.9897,17.9897,17.9897,17.9897,-48923.1569
-6.3886,7.0786,5.0638,-5.9942,-5.9942,-5.9942,-5.9942,-5.9942,-1015.7233
31.6512,1.3919,8.8048,4.9106,4.9106,4.9106,4.9106,4.9106,-6682.5139
17.8141,1.8318,4.7834,-8.2931,-8.2931,-8.2931,-8.2931,-8.2931,1668.2321
41.7980,4.0908,10.9648,11.0647,11.0647,11.0647,11.0647,11.0647,-19595.9709
18.3335,7.5268,2.8466,5.3352,5.3352,5.3352,5.3352,5.3352,-2603.2384
16.9537,9.8746,3.0359,11.2619,11.2619,11.2619,11.2619,11.2619,-6361.5223
-7.1225,8.2600,2.1502,13.0845,13.0845,13.0845,13.0845,13.0845,-1696.4365
-9.1977,5.7055,12.0974,10.9190,10.9190,10.9190,10.9190,10.9190,-4330.5637
44.0707,2.4199,8.9052,-1.1209,-1.1209,-1.1209,-1.1209,-1.1209,-1919.1742
2.2765,10.3693,10.8837,18.9675,18.9675,18.9675,18.9675,18.9675,-7619.7937
5.4178,5.3654,15.0688,8.4124,8.4124,8.4124,8.4124,8.4124,-4312.8693
32.9475,9.8326,12.8453,6.1245,6.1245,6.1245,6.1245,6.1245,-6685.7165
3.0565,7.1557,8.3876,24.5214,24.5214,24.5214,24.5214,24.5214,-4861.2050
46.5964,9.8639,16.7497,-1.5102,-1.5102,-1.5102,-1.5102,-1.5102,-10719.5908
31.3929,11.8875,8.3001,7.5371,7.5371,7.5371,7.5371,7.5371,-7320.9025
21.4175,12.0524,2.7992,13.2460,13.2460,13.2460,13.2460,13.2460,-7350.4831
41.5436,7.4213,16.8825,-7.3666,-7.3666,-7.3666,-7.3666,-7.3666,1277.3693
-17.4780,7.1381,1.3651,1.1069,1.1069,1.1069,1.1069,1.1069,-1211.8390
-2.7485,4.1881,9.7981,17.6625,17.6625,17.6625,17.6625,17.6625,-2644.3501
12.0176,12.2296,5.9455,-3.2399,-3.2399,-3.2399,-3.2399,-3.2399,-1922.9211
-4.8845,6.4950,9.0568,6.2517,6.2517,6.2517,6.2517,6.2517,1128.0216
31.8173,2.5311,9.9394,11.3333,11.3333,11.3333,11.3333,11.3333,-14280.0966
44.2638,6.1925,4.8415,12.8330,12.8330,12.8330,12.8330,12.8330,-28464.3506
9.0877,2.5246,9.9097,14.9475,14.9475,14.9475,14.9475,14.9475,-3707.0306
3.2914,7.0304,13.0970,20.0412,20.0412,20.0412,20.0412,20.0412,-4730.8857
47.2701,7.7353,5.2642,2.5358,2.5358,2.5358,2.5358,2.5358,-5629.3559
10.5845,5.0531,7.1348,14.1454,14.1454,14.1454,14.1454,14.1454,-816.6815
13.7224,1.8598,5.2919,15.0905,15.0905,15.0905,15.0905,15.0905,-3500.8272
3.9671,12.3220,14.1290,-0.8899,-0.8899,-0.8899,-0.8899,-0.8899,-4622.2876
43.5779,10.2802,12.5997,23.8218,23.8218,23.8218,23.8218,23.8218,-50549.0755
19.3958,11.0666,14.9391,20.0131,20.0131,20.0131,20.0131,20.0131,-17635.2683
33.1144,5.4024,3.7208,-1.2751,-1.2751,-1.2751,-1.2751,-1.2751,-580.4014
36.6383,10.1300,2.1773,12.9775,12.9775,12.9775,12.9775,12.9775,-16885.1880
3.2713,6.8245,2.9101,14.5586,14.5586,14.5586,14.5586,14.5586,-1572.8707
9.7923,3.4130,3.5763,3.9649,3.9649,3.9649,3.9649,3.9649,-639.8799
39.2415,2.4931,9.5293,19.9585,19.9585,19.9585,19.9585,19.9585,-31934.5489
4.7911,5.1406,16.5346,13.5385,13.5385,13.5385,13.5385,13.5385,-10305.2180
35.3694,2.6506,6.7158,12.3517,12.3517,12.3517,12.3517,12.3517,-16137.6774
45.8105,12.9792,16.3361,-3.8289,-3.8289,-3.8289,-3.8289,-3.8289,-480.0138
23.2479,1.5903,1.6112,3.0902,3.0902,3.0902,3.0902,3.0902,-2185.2720
31.6555,6.2937,15.8300,4.0551,4.0551,4.0551,4.0551,4.0551,-8558.2280
36.1619,6.4251,3.8984,15.1455,15.1455,15.1455,15.1455,15.1455,-22744.9484
38.9978,4.6076,15.5996,10.8806,10.8806,10.8806,10.8806,10.8806,-20926.2055
7.0488,7.8562,1.8996,-8.8232,-8.8232,-8.8232,-8.8232,-8.8232,-1104.9017
-17.3603,2.7997,16.1715,-0.6152,-0.6152,-0.6152,-0.6152,-0.6152,-8492.3798
7.5332,10.4069,4.2128,5.5028,5.5028,5.5028,5.5028,5.5028,-1062.5630
26.8367,4.9894,5.8434,15.2591,15.2591,15.2591,15.2591,15.2591,-14461.2605
10.9749,8.0961,8.8551,15.5121,15.5121,15.5121,15.5121,15.5121,-4394.8423
32.1764,9.5877,7.0915,6.1501,6.1501,6.1501,6.1501,6.1501,-10174.7111
4.3458,11.6685,11.6804,-7.6735,-7.6735,-7.6735,-7.6735,-7.6735,-6114.4822
24.0668,11.0294,16.5969,-1.1626,-1.1626,-1.1626,-1.1626,-1.1626,-9860.2892
-7.7642,8.2997,10.7028,-2.5764,-2.5764,-2.5764,-2.5764,-2.5764,-471.7715
32.2052,5.6607,12.5438,16.8980,16.8980,16.8980,16.8980,16.8980,-16634.3472
17.7444,7.0385,2.4081,-5.3405,-5.3405,-5.3405,-5.3405,-5.3405,1244.3505
-6.5114,10.2248,11.0450,5.2021,5.2021,5.2021,5.2021,5.2021,-8553.6189
-0.2743,11.5305,8.2616,12.8166,12.8166,12.8166,12.8166,12.8166,-3633.2730
32.1512,2.2454,15.1725,23.6971,23.6971,23.6971,23.6971,23.6971,-35033.1599
13.2647,5.6183,7.2114,24.9719,24.9719,24.9719,24.9719,24.9719,-9465.3387
-5.6618,10.3134,11.8713,23.2581,23.2581,23.2581,23.2581,23.2581,-7133.2938
47.6763,6.1798,4.6505,14.5750,14.5750,14.5750,14.5750,14.5750,-33947.4838
29.7739,4.9867,5.1500,15.6183,15.6183,15.6183,15.6183,15.6183,-17118.9894
46.9566,5.9359,7.0180,16.0908,16.0908,16.0908,16.0908,16.0908,-36619.1621
9.3245,8.2341,5.8650,19.9164,19.9164,19.9164,19.9164,19.9164,-2981.2517
12.7321,12.9977,5.0621,23.2161,23.2161,23.2161,23.2161,23.2161,-4692.9448
42.7548,6.9159,1.7947,4.4911,4.4911,4.4911,4.4911,4.4911,-8811.0525
16.2785,3.5019,14.3879,3.4109,3.4109,3.4109,3.4109,3.4109,-7141.0744
29.2168,2.9542,2.0288,5.0372,5.0372,5.0372,5.0372,5.0372,-4582.0283
-3.0957,1.5082,15.1978,12.4132,12.4132,12.4132,12.4132,12.4132,-8657.1383
10.7176,7.7058,3.0074,16.6915,16.6915,16.6915,16.6915,16.6915,-5088.1931
-12.2351,7.5349,2.0442,20.2101,20.2101,20.2101,20.2101,20.2101,-5245.6872
-6.3754,3.4628,10.0081,4.8798,4.8798,4.8798,4.8798,4.8798,-1733.6982
-20.9330,9.3440,9.0391,1.4448,1.4448,1.4448,1.4448,1.4448,-3446.2938
-18.2122,9.8933,8.8598,24.3840,24.3840,24.3840,24.3840,24.3840,-12509.7916
48.3872,4.1092,10.1921,-3.4202,-3.4202,-3.4202,-3.4202,-3.4202,7437.8258
-3.7929,5.1292,5.5929,-3.7858,-3.7858,-3.7858,-3.7858,-3.7858,-3185.2737
26.0951,12.8857,11.6072,14.4701,14.4701,14.4701,14.4701,14.4701,-16477.0718
38.5761,5.4912,9.0384,-5.3527,-5.3527,-5.3527,-5.3527,-5.3527,6839.3522
18.0969,10.1296,6.3559,2.7781,2.7781,2.7781,2.7781,2.7781,-3159.9515
-10.1267,6.4327,14.2240,-1.1817,-1.1817,-1.1817,-1.1817,-1.1817,-1993.9409
30.6963,10.5201,12.6435,-5.7577,-5.7577,-5.7577,-5.7577,-5.7577,6713.3040
21.6179,10.2283,7.2978,9.4492,9.4492,9.4492,9.4492,9.4492,-4903.2923
30.9188,9.0131,14.5619,1.8199,1.8199,1.8199,1.8199,1.8199,-11129.7373
33.6520,11.2573,15.7241,5.1027,5.1027,5.1027,5.1027,5.1027,-10597.0479
48.2541,12.2706,9.5899,-4.7531,-4.7531,-4.7531,-4.7531,-4.7531,8067.6518
19.7230,7.9598,4.4392,16.4111,16.4111,16.4111,16.4111,16.4111,-4780.0059
3.2565,3.8496,15.6527,-0.3557,-0.3557,-0.3557,-0.3557,-0.3557,590.2155
25.0410,5.7835,4.0317,0.6806,0.6806,0.6806,0.6806,0.6806,-2432.2965
-16.1407,10.0997,1.7748,-2.6703,-2.6703,-2.6703,-2.6703,-2.6703,65.0634
42.7152,8.8106,6.2398,4.0729,4.0729,4.0729,4.0729,4.0729,-9881.5989
-12.5239,3.1336,12.6315,5.1523,5.1523,5.1523,5.1523,5.1523,-7512.7971
2.2768,1.6149,15.7724,7.5977,7.5977,7.5977,7.5977,7.5977,-10544.3475
36.9179,9.1955,11.1966,23.8000,23.8000,23.8000,23.8000,23.8000,-40013.5955
21.4092,4.0129,16.2294,21.4736,21.4736,21.4736,21.4736,21.4736,-8270.7360
6.9481,6.9960,2.4779,10.5475,10.5475,10.5475,10.5475,10.5475,-880.9979
12.6139,9.9610,1.9721,-10.5606,-10.5606,-10.5606,-10.5606,-10.5606,2009.5885
39.6729,7.7520,10.6671,10.6536,10.6536,10.6536,10.6536,10.6536,-16465.0587
3.1403,1.9996,16.4579,-8.6823,-8.6823,-8.6823,-8.6823,-8.6823,-227.1406
40.7451,3.2270,9.0435,14.2827,14.2827,14.2827,14.2827,14.2827,-29479.6590
-14.7425,3.6319,1.8242,2.4329,2.4329,2.4329,2.4329,2.4329,-1065.9604
34.1527,4.0944,4.5395,18.9948,18.9948,18.9948,18.9948,18.9948,-22802.5741
39.1759,7.7848,4.9167,22.8736,22.8736,22.8736,22.8736,22.8736,-34179.8651
-8.0909,7.0476,6.4057,3.4331,3.4331,3.4331,3.4331,3.4331,-4935.1074
9.5546,3.4379,1.6977,5.0405,5.0405,5.0405,5.0405,5.0405,-1798.2182
-9.2495,1.8107,15.4783,9.8355,9.8355,9.8355,9.8355,9.8355,-1479.8366
29.1689,3.0572,9.2490,-4.7061,-4.7061,-4.7061,-4.7061,-4.7061,2969.8302
17.0097,12.8126,11.7349,22.3113,22.3113,22.3113,22.3113,22.3113,-5301.9089
24.1080,6.6226,2.0748,4.0210,4.0210,4.0210,4.0210,4.0210,-2313.9445
-7.0494,11.4081,1.8658,-5.8276,-5.8276,-5.8276,-5.8276,-5.8276,-425.8651
-5.9660,11.1850,10.3835,16.2211,16.2211,16.2211,16.2211,16.2211,-4682.7088
-18.0537,7.1382,15.1967,-3.8914,-3.8914,-3.8914,-3.8914,-3.8914,-8083.1027
1.8668,9.4803,9.4557,-6.6894,-6.6894,-6.6894,-6.6894,-6.6894,-5085.9204
18.7419,3.3130,15.0451,8.8263,8.8263,8.8263,8.8263,8.8263,-12624.4496
39.9134,9.2608,13.9759,12.8453,12.8453,12.8453,12.8453,12.8453,-23299.6151
26.3518,4.2686,2.2137,9.0738,9.0738,9.0738,9.0738,9.0738,-6147.8824
9.9131,10.9847,4.2313,12.2909,12.2909,12.2909,12.2909,12.2909,-2975.9296
46.6715,2.0047,11.5234,-7.7256,-7.7256,-7.7256,-7.7256,-7.7256,10718.8989
30.0664,10.2777,8.0960,5.6127,5.6127,5.6127,5.6127,5.6127,-10469.1590
45.0417,2.1992,5.6512,1.2097,1.2097,1.2097,1.2097,1.2097,-3118.3480
16.4587,11.5743,7.6981,24.0146,24.0146,24.0146,24.0146,24.0146,-8259.8964
-2.6178,4.6505,8.1232,-10.1639,-10.1639,-10.1639,-10.1639,-10.1639,-3504.1825
-17.2493,8.8527,15.5688,-0.9631,-0.9631,-0.9631,-0.9631,-0.9631,-5675.2041
30.5520,6.8500,2.6553,22.8489,22.8489,22.8489,22.8489,22.8489,-22338.0804
-12.3875,5.3956,5.4757,24.3894,24.3894,24.3894,24.3894,24.3894,-5662.6919
0.4970,8.7453,9.6010,18.5214,18.5214,18.5214,18.5214,18.5214,-528.3928
16.8054,12.3703,12.1726,-9.1881,-9.1881,-9.1881,-9.1881,-9.1881,2738.3197
19.0736,1.4952,11.0902,8.7701,8.7701,8.7701,8.7701,8.7701,-10811.0274
21.6414,12.0262,16.0663,2.8046,2.8046,2.8046,2.8046,2.8046,-6722.7518
-9.1959,8.3090,13.7297,17.8387,17.8387,17.8387,17.8387,17.8387,-11174.1407
5.9614,10.6878,9.9132,-9.9641,-9.9641,-9.9641,-9.9641,-9.9641,-2282.5409
22.8208,5.6065,4.4349,-4.7062,-4.7062,-4.7062,-4.7062,-4.7062,1071.0556
47.8571,6.6621,8.2140,6.1002,6.1002,6.1002,6.1002,6.1002,-14072.5171
30.6618,11.4262,12.0941,-6.1670,-6.1670,-6.1670,-6.1670,-6.1670,2918.2257
44.5049,5.9782,14.4074,13.6305,13.6305,13.6305,13.6305,13.6305,-29988.0436
33.1171,7.4159,16.3558,18.3684,18.3684,18.3684,18.3684,18.3684,-20795.7320
21.0119,1.2423,10.6872,14.0672,14.0672,14.0672,14.0672,14.0672,-8818.5873
-7.3663,2.9032,9.4307,4.2905,4.2905,4.2905,4.2905,4.2905,-5047.9553
26.3347,8.7002,1.2831,20.5003,20.5003,20.5003,20.5003,20.5003,-17899.3187
23.2599,9.6037,2.1536,-6.9056,-6.9056,-6.9056,-6.9056,-6.9056,3892.3825
21.7753,7.9912,3.4977,-2.3675,-2.3675,-2.3675,-2.3675,-2.3675,-311.9403
13.7748,2.7197,1.8762,6.1130,6.1130,6.1130,6.1130,6.1130,-2282.6532
16.5346,6.3449,7.4138,-9.7305,-9.7305,-9.7305,-9.7305,-9.7305,3971.9756
2.7454,5.2611,6.3901,-8.4596,-8.4596,-8.4596,-8.4596,-8.4596,-1079.5605
15.8712,6.9479,11.1977,2.7054,2.7054,2.7054,2.7054,2.7054,1827.9442
-6.9735,11.4439,9.5706,22.9238,22.9238,22.9238,22.9238,22.9238,-9696.3559
36.1674,10.3103,10.5355,21.6113,21.6113,21.6113,21.6113,21.6113,-30975.4879
-7.8098,2.0079,8.5516,5.2411,5.2411,5.2411,5.2411,5.2411,-3674.2580
-14.9674,11.6837,5.4438,-6.7401,-6.7401,-6.7401,-6.7401,-6.7401,-56.0445
9.9735,6.6612,16.2452,-5.4100,-5.4100,-5.4100,-5.4100,-5.4100,-12104.2472
25.7398,9.9263,2.3825,1.9692,1.9692,1.9692,1.9692,1.9692,-2475.6176
10.0779,2.6805,16.0223,-4.2273,-4.2273,-4.2273,-4.2273,-4.2273,-8768.8127
-1.3505,9.0486,5.9798,-8.9299,-8.9299,-8.9299,-8.9299,-8.9299,-2482.9564
18.6302,3.8359,9.2026,12.9298,12.9298,12.9298,12.9298,12.9298,-8744.2782
3.6372,6.2606,2.7415,9.5136,9.5136,9.5136,9.5136,9.5136,263.4222
45.2336,1.2024,2.1349,-1.2220,-1.2220,-1.2220,-1.2220,-1.2220,2373.1218
44.5078,2.8193,7.8727,16.8211,16.8211,16.8211,16.8211,16.8211,-38504.9983
14.6684,2.1050,12.8672,16.7101,16.7101,16.7101,16.7101,16.7101,-12454.6301
2.2798,3.8769,5.3098,6.1671,6.1671,6.1671,6.1671,6.1671,-1620.6148
31.3364,2.2002,9.9976,-8.4283,-8.4283,-8.4283,-8.4283,-8.4283,7133.1560
-18.3934,9.3029,5.4584,21.9834,21.9834,21.9834,21.9834,21.9834,-8607.8481
12.7086,1.3485,7.2178,12.7404,12.7404,12.7404,12.7404,12.7404,-2066.8270
2.8790,8.4129,15.5031,-2.8591,-2.8591,-2.8591,-2.8591,-2.8591,-7058.4430
44.3580,2.6885,14.6934,10.5868,10.5868,10.5868,10.5868,10.5868,-31800.6267
-20.1478,12.3419,9.2563,2.9858,2.9858,2.9858,2.9858,2.9858,-5984.1754
18.2499,12.1971,4.8097,11.5079,11.5079,11.5079,11.5079,11.5079,-5112.6484
31.5871,3.7060,4.0909,5.5332,5.5332,5.5332,5.5332,5.5332,-4876.2443
13.4363,8.3731,16.2654,5.9625,5.9625,5.9625,5.9625,5.9625,164.8258
-14.9364,1.3361,4.2435,15.2276,15.2276,15.2276,15.2276,15.2276,-4163.3971
48.0448,12.1815,13.9307,10.7079,10.7079,10.7079,10.7079,10.7079,-33538.1050
15.7787,7.2758,6.9035,-9.0418,-9.0418,-9.0418,-9.0418,-9.0418,-675.8153
22.6072,1.5187,16.7706,-9.5812,-9.5812,-9.5812,-9.5812,-9.5812,2834.3122
-4.2007,5.1100,6.8905,-0.7147,-0.7147,-0.7147,-0.7147,-0.7147,-5197.7763
13.3284,1.9222,6.6243,3.9191,3.9191,3.9191,3.9191,3.9191,-1627.7718
9.4696,5.7153,11.1994,-1.8168,-1.8168,-1.8168,-1.8168,-1.8168,645.2987
-15.6824,9.0391,16.3843,12.1040,12.1040,12.1040,12.1040,12.1040,-4534.7261
-13.4626,6.6387,16.6194,-4.7810,-4.7810,-4.7810,-4.7810,-4.7810,-13712.4968
38.4605,5.6047,12.3153,14.0532,14.0532,14.0532,14.0532,14.0532,-29165.1652
-3.9728,2.4299,13.0737,16.6066,16.6066,16.6066,16.6066,16.6066,-1077.9402
-7.1580,3.9393,10.0144,-7.4002,-7.4002,-7.4002,-7.4002,-7.4002,-1663.8722
14.8487,2.2017,13.0924,12.0798,12.0798,12.0798,12.0798,12.0798,-3721.0408
33.5810,10.6900,14.7565,23.5731,23.5731,23.5731,23.5731,23.5731,-38176.6328
-16.6018,2.6229,8.7775,-4.8655,-4.8655,-4.8655,-4.8655,-4.8655,1241.2880
19.9534,8.1445,10.9178,21.6442,21.6442,21.6442,21.6442,21.6442,-9128.1779
